Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774912001,100,,Aggregated,49.100000,2.500000,200,260,320,370,710,3600,5000,5000,5100,5100,5100,905,40,200.0,513.0929559633877,15.71512222290039,5054.466485977173,40.110497237569064
1774912002,100,,Aggregated,47.500000,3.000000,200,270,330,370,750,4500,5000,5000,5100,5100,5100,933,45,200.0,555.7093451644064,15.71512222290039,5054.466485977173,38.90675241157556
1774912003,100,,Aggregated,48.300000,3.500000,200,270,330,380,750,5000,5000,5000,5100,5100,5100,955,50,200.0,573.2645743804452,15.71512222290039,5062.794923782349,38.010471204188484
1774912004,100,,Aggregated,45.300000,4.500000,210,270,330,380,790,5000,5000,5000,5100,5100,5100,990,60,210.0,610.0170980800282,15.71512222290039,5062.794923782349,36.666666666666664
1774912005,100,,Aggregated,41.000000,4.500000,210,270,330,400,1400,5000,5000,5000,5100,5100,5100,1027,70,210.0,645.437424463794,15.71512222290039,5062.794923782349,35.34566699123661
1774912006,100,,Aggregated,39.500000,5.100000,210,270,330,400,1900,5000,5000,5000,5100,5100,5100,1077,80,210.0,668.460714230409,15.71512222290039,5084.843397140503,33.70473537604457
1774912007,100,,Aggregated,39.900000,5.500000,210,270,340,400,2300,5000,5000,5000,5100,5100,5100,1114,90,210.0,698.5043991403905,15.71512222290039,5084.843397140503,32.58527827648115
1774912008,100,,Aggregated,40.000000,6.100000,210,270,340,440,2800,5000,5000,5000,5100,5100,5100,1153,99,210.0,721.6313714476534,15.71512222290039,5084.843397140503,31.48308759757155
1774912009,100,,Aggregated,38.200000,6.300000,210,270,350,450,3600,5000,5000,5000,5100,5100,5100,1204,110,210.0,744.7667401098333,15.71512222290039,5084.843397140503,30.14950166112957
1774912010,100,,Aggregated,37.100000,7.000000,200,270,340,440,3600,5000,5000,5000,5100,5100,5100,1283,110,200.0,735.9817867992635,15.71512222290039,5084.843397140503,28.293063133281372
1774912011,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912012,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912013,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912014,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912015,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912016,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912017,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912018,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912019,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912020,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912021,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912022,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912023,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912024,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912025,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912026,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912027,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912028,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912029,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912030,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912031,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912032,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912033,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912034,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912035,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912036,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912037,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912038,100,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912039,98,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912040,98,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912041,98,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912042,97,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912043,97,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912044,97,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912045,97,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912046,97,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912047,97,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912048,97,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912049,96,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912050,96,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912051,96,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912052,96,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912053,96,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912054,15,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
1774912055,14,,Aggregated,36.900000,7.500000,180,250,310,370,2400,5000,5000,5000,5100,5100,5100,1500,110,180.0,664.5715691248575,10.484695434570312,5084.843397140503,24.2
